Locus_tag	ORF_start	ORF_stop	Gene_start	Gene_end	Peptide_count	Name_protein
YPO3058	3415660	3416586	3415660	3416526	4	hypothetical protein YPO3058
YPO3059	3416745	3417491	3416745	3417458	25	phosphoribosylaminoimidazole-succinocarboxamide synthase
YPO3061	3418239	3419306	3418239	3419297	18	lipoprotein
YPO3062	3419315	3420217	3419315	3420196	18	dihydrodipicolinate synthase
YPO3063	3420211	3420930	3420361	3420930	2	glycine cleavage system transcriptional repressor
YPO3064	3420915	3421403	3420930	3421403	10	thioredoxin-dependent thiol peroxidase
YPO3069	3424658	3426244	3424784	3426244	12	hypothetical protein YPO3069
YPO3070	3426213	3426707	3426351	3426707	11	putative arsenate reductase
YPO3073	3428619	3430061	3428619	3430004	26	cysteinyl-tRNA synthetase
YPO3074	3430152	3430709	3430215	3430709	28	peptidyl-prolyl cis-trans isomerase B (rotamase B)
YPO3076	3431654	3432262	3431738	3432262	18	phosphoribosylaminoimidazole carboxylase catalytic subunit PurE
YPO3077	3432244	3433323	3432259	3433323	10	phosphoribosylaminoimidazole carboxylase ATPase subunit
YPO3078	3433367	3435811	3433367	3435796	2	putative permease
YPO3079	3435793	3436491	3435793	3436479	7	putative ABC transporter ATP-binding protein YbbA
YPO3080	3436342	3437085	3436447	3437085	2	multifunctional acyl-CoA thioesterase I and protease I and lysophospholipase L1
YPO3081	3437451	3438248	3437472	3438248	2	short chain dehydrogenase
YPO3082	3438322	3439194	3438325	3439194	21	putative thioredoxin
YPO3083	3439356	3440303	3439389	3440303	18	hypothetical protein YPO3083
YPO3084	3440300	3440755	3440306	3440755	1	hypothetical protein YPO3084
YPO3086	3441487	3444375	3441490	3444375	5	copper exporting ATPase
YPO3088	3445942	3446448	3445969	3446448	12	hypothetical protein YPO3088
YPO3094	3450499	3452205	3450514	3452205	5	putative cation:proton antiport protein
YPO3095	3452302	3453615	3452302	3453606	6	inosine-guanosine kinase
YPO3097	3455009	3456391	3455009	3456382	2	phosphomannomutase
YPO3111	3466984	3468267	3466984	3468267	1	hypothetical protein YPO3111
YPO3112	3468268	3469161	3468268	3469125	2	paratose synthase
YPO3113	3469162	3470475	3469162	3470475	3	putative CDP-4-keto-6-deoxy-D-glucose-3-dehydratase
YPO3115	3471573	3472364	3471573	3472358	1	glucose-1-phosphate cytidylyltransferase
YPO3116	3472384	3473391	3472384	3473373	2	CDP-6-deoxy-delta-3,4-glucoseen reductase
YPO3117	3473971	3474966	3473971	3474933	17	ferrochelatase
YPO3118	3475023	3475709	3475023	3475667	19	adenylate kinase
YPO3119	3475894	3477771	3475894	3477768	85	heat shock protein 90
YPO3120	3477960	3478577	3477960	3478565	2	recombination protein RecR
YPO3121	3478565	3478906	3478565	3478897	12	hypothetical protein YPO3121
YPO3122	3478953	3480947	3478953	3480929	11	DNA polymerase III subunits gamma and tau
YPO3123	3481585	3482178	3481585	3482148	6	adenine phosphoribosyltransferase
YPO3127	3484916	3485461	3484925	3485461	1	primosomal replication protein n''
YPO3129	3486127	3489606	3486127	3489546	4	potassium efflux protein KefA
YPO3130	3489786	3490151	3489786	3490139	4	hypothetical protein YPO3130
YPO3131	3490152	3490835	3490152	3490808	1	DNA-binding transcriptional repressor AcrR
YPO3132	3490944	3492140	3490953	3492140	30	multidrug efflux protein
YPO3133	3492154	3495309	3492157	3495309	35	multidrug efflux protein
YPO3134	3495417	3495755	3495495	3495755	6	50S ribosomal protein L31 type B
YPO3138	3497669	3497920	3497717	3497920	2	hemolysin expression-modulating protein
YPO3140	3499333	3499869	3499333	3499854	4	putative lipoprotein
YPO3141	3500069	3500971	3500111	3500971	8	acyl-CoA thioesterase II
YPO3142	3501231	3502559	3501231	3502526	1	ammonium transporter
YPO3143	3502560	3502958	3502560	3502898	13	nitrogen regulatory protein P-II 2
YPO3144	3503308	3505170	3503308	3505131	4	putative multidrug transporter membrane\ATP-binding components
YPO3145	3505124	3506896	3505124	3506890	4	putative multidrug transporter membrane\ATP-binding components
YPO3147	3507537	3508619	3507579	3508619	27	putative Pyridoxal-phosphate dependent protein
YPO3150	3511647	3512423	3511725	3512423	8	queuosine biosynthesis protein QueC
YPO3151	3512509	3512979	3512509	3512916	2	hypothetical protein YPO3151
YPO3153	3513856	3515790	3513856	3515742	58	peptidyl-prolyl cis-trans isomerase (rotamase D)
YPO3154	3516043	3516336	3516043	3516315	10	transcriptional regulator HU subunit beta
YPO3155	3516533	3518944	3516533	3518887	61	DNA-binding ATP-dependent protease La
YPO3156	3519082	3520368	3519082	3520353	32	ATP-dependent protease ATP-binding subunit ClpX
YPO3157	3520559	3521191	3520559	3521182	11	ATP-dependent Clp protease proteolytic subunit
YPO3158	3521644	3522957	3521644	3522948	66	trigger factor
YPO3160	3523365	3523718	3523365	3523685	5	transcriptional regulator BolA
YPO3161	3523998	3524612	3524034	3524612	10	hypothetical protein YPO3161
YPO3164	3527637	3528593	3527637	3528593	17	cytochrome o ubiquinol oxidase subunit II
YPO3165	3528541	3530589	3528598	3530589	5	cytochrome O ubiquinol oxidase subunit I
YPO3169	3532820	3534274	3532904	3534274	2	putative transporter
YPO3170	3534398	3534979	3534398	3534889	12	putative nucleotide-binding protein
YPO3171	3535073	3536032	3535121	3536032	5	2-dehydropantoate 2-reductase
YPO3173	3536653	3538143	3536653	3538104	11	thiamine biosynthesis protein ThiI
YPO3175	3538412	3538708	3538454	3538708	4	exodeoxyribonuclease VII small subunit
YPO3176	3538683	3539633	3538713	3539633	7	geranyltranstransferase
YPO3177	3539777	3541648	3539789	3541648	10	1-deoxy-D-xylulose-5-phosphate synthase
YPO3180	3542977	3543984	3542977	3543966	6	thiamine monophosphate kinase
YPO3181	3544207	3544650	3544207	3544623	7	transcription antitermination protein NusB
YPO3182	3544644	3545249	3544644	3545114	16	6,7-dimethyl-8-ribityllumazine synthase
YPO3183	3545250	3546374	3545250	3546359	6	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase
YPO3184	3546509	3546979	3546509	3546958	4	transcriptional regulator NrdR
YPO3188	3549313	3550356	3549313	3550281	8	preprotein translocase subunit SecF
YPO3189	3550292	3552166	3550292	3552139	22	preprotein translocase subunit SecD
YPO3190	3552167	3552607	3552167	3552502	13	preprotein translocase subunit YajC
YPO3191	3552614	3553792	3552614	3553738	6	queuine tRNA-ribosyltransferase
YPO3192	3553831	3554916	3553831	3554901	4	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
YPO3193	3555074	3555685	3555104	3555685	1	hypothetical protein YPO3193
YPO3194	3555981	3556586	3555984	3556586	48	putative alkyl hydroperoxide reductase subunit c
YPO3199	3559660	3560352	3559660	3560340	27	short chain dehydrogenase
YPO3200	3560495	3562363	3560495	3562324	10	maltodextrin glucosidase
YPO3201	3562885	3564276	3562885	3564276	3	putative proline-specific permease
YPO3203	3566145	3567230	3566145	3567209	1	phosphate binding protein
YPO3205	3568572	3569309	3568572	3569261	6	phosphate regulon transcriptional regulatory protein
YPO3206	3569484	3570773	3569529	3570773	3	exonuclease subunit SbcD
YPO3211	3577020	3577940	3577020	3577934	2	fructokinase
YPO3212	3578228	3579178	3578267	3579178	18	recombination associated protein
YPO3213	3579414	3579719	3579414	3579701	5	hypothetical protein YPO3213
YPO3215	3580191	3580877	3580191	3580715	1	shikimate kinase II
YPO3221	3584554	3585822	3584554	3585813	17	gamma-glutamyl phosphate reductase
YPO3222	3585823	3586962	3585823	3586926	13	gamma-glutamyl kinase
YPO3223	3587103	3587516	3587103	3587504	2	DNA-binding transcriptional regulator Crl
YPO3224	3587564	3588859	3587564	3588811	20	fermentation/respiration switch protein
YPO3225	3588938	3589462	3588938	3589396	6	xanthine-guanine phosphoribosyltransferase
YPO3230	3595130	3596635	3595175	3596635	38	aminoacyl-histidine dipeptidase
YPO3231	3596749	3597846	3596749	3597807	1	DNA polymerase IV
YPO3232	3598148	3599110	3598163	3599110	21	hypothetical protein YPO3232
YPO3234	3599594	3600694	3599594	3600616	12	thiamine biosynthesis lipoprotein
YPO3235	3600657	3601883	3600657	3601880	24	Na(+)-translocating NADH-quinone reductase subunit F
YPO3238	3603121	3604005	3603121	3603921	6	Na(+)-translocating NADH-quinone reductase subunit C
YPO3239	3603911	3605155	3603911	3605152	2	Na(+)-translocating NADH-quinone reductase subunit B
YPO3240	3605156	3606586	3605156	3606499	20	Na(+)-translocating NADH-quinone reductase subunit A
YPO3243	3608676	3609305	3608676	3609257	13	phosphoheptose isomerase
YPO3244	3609440	3611944	3609497	3611944	13	acyl-CoA dehydrogenase
YPO3247	3614872	3620616	3614872	3620604	2	putative adhesin
YPO3248	3620645	3622495	3620645	3622435	1	putative surface-exposed protein
YPO3257	3630209	3631000	3630209	3630997	2	putative amino acid ABC transporter, periplasmic protein
YPO3259	3631325	3632188	3631325	3632170	5	putative rpiR-family transcriptional regulatory protein
YPO3260	3632408	3632671	3632468	3632671	2	hypothetical protein YPO3260
YPO3261	3632638	3634065	3632668	3634065	9	amidase
YPO3266	3637389	3637943	3637431	3637943	3	transcriptional repressor MprA
YPO3267	3638312	3639499	3638327	3639499	3	multidrug resistance protein A
YPO3269	3641196	3642413	3641196	3642362	16	putative methyltransferase
YPO3270	3642611	3643051	3642614	3643051	2	thioredoxin 2
YPO3272	3643971	3646655	3644013	3646655	5	putative acetyltransferase
YPO3273	3646810	3648186	3646828	3648186	11	phosphatidylserine synthase
YPO3275	3654692	3657301	3654692	3657265	97	protein disaggregation chaperone
YPO3276	3657395	3658168	3657395	3658126	1	hypothetical protein YPO3276
YPO3277	3658128	3659192	3658128	3659105	8	23S rRNA pseudouridine synthase D
YPO3278	3659217	3659972	3659241	3659972	23	outer membrane protein assembly complex subunit YfiO
YPO3279	3660174	3660689	3660327	3660689	17	putative sigma 54 modulation protein
YPO3285	3664982	3666115	3664982	3666103	10	bifunctional chorismate mutase/prephenate dehydrogenase
YPO3286	3666116	3667201	3666116	3667186	9	phospho-2-dehydro-3-deoxyheptonate aldolase
YPO3292	3671971	3672333	3671971	3672318	17	50S ribosomal protein L19
YPO3294	3673178	3673747	3673178	3673726	15	16S rRNA-processing protein RimM
YPO3295	3673748	3674101	3673748	3673996	14	30S ribosomal protein S16
YPO3296	3674224	3675636	3674224	3675585	28	signal recognition particle protein
YPO3298	3676587	3677894	3676704	3677894	2	hypothetical protein YPO3298
YPO3300	3678694	3679209	3678694	3679209	17	S-ribosylhomocysteinase
YPO3301	3679377	3680996	3679377	3680936	8	glutamate--cysteine ligase
YPO3303	3681444	3682061	3681444	3682010	5	fructose-1-phosphatase
YPO3304	3683279	3683482	3683279	3683464	4	carbon storage regulator
YPO3305	3683714	3686359	3683714	3686341	62	alanyl-tRNA synthetase
YPO3307	3687182	3688285	3687182	3688252	17	recombinase A
YPO3308	3688367	3689008	3688367	3688855	4	competence damage-inducible protein A
YPO3310	3690748	3691704	3690760	3691704	3	putative transcriptional regulatory protein
YPO3318	3700259	3701266	3700259	3701233	3	putative sugar ABC transporter, periplasmic protein
YPO3319	3701670	3703949	3701736	3703949	100	catalase-peroxidase
YPO3320	3704014	3704409	3704026	3704409	8	putative cytochrome B562
YPO3325	3707691	3710177	3707691	3710141	1	anaerobic dimethyl sulfoxide reductase chain A
YPO3326	3710604	3711374	3710604	3711299	1	L-ribulose-5-phosphate 4-epimerase
YPO3328	3712837	3713976	3712873	3713976	2	putative sugar ABC transporter, periplasmic protein
YPO3333	3718537	3719469	3718588	3719469	1	putative L-xylulose 5-phosphate 3-epimerase
YPO3335	3721335	3723017	3721374	3723017	40	fumarate hydratase, class I
YPO3337	3723433	3724233	3723448	3724233	3	methionine aminopeptidase
YPO3343	3730400	3731182	3730412	3731182	1	probable extracellular solute-binding protein
YPO3348	3734761	3735771	3734812	3735771	4	transcriptional regulatory protein
YPO3350	3736573	3737682	3736573	3737574	1	putative dihydroxyacetone kinase
YPO3354	3741321	3743897	3741342	3743897	22	DNA mismatch repair protein MutS
YPO3355	3744225	3745232	3744225	3745223	5	RNA polymerase sigma factor RpoS
YPO3356	3745278	3746363	3745278	3746279	11	lipoprotein NlpD
YPO3357	3746383	3747015	3746383	3747009	7	protein-L-isoaspartate O-methyltransferase
YPO3358	3747003	3747782	3747003	3747767	1	stationary phase survival protein SurE
YPO3359	3747745	3748797	3747745	3748794	5	tRNA pseudouridine synthase D
YPO3360	3748805	3749305	3748805	3749293	7	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
YPO3361	3749432	3750160	3749432	3750157	3	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
YPO3369	3756604	3757185	3756778	3757185	1	hypothetical protein YPO3369
YPO3371	3758151	3759920	3758151	3759881	1	sulfite reductase subunit beta
YPO3374	3762687	3763376	3762687	3763358	3	hypothetical protein YPO3374
YPO3375	3763462	3764091	3763462	3764067	35	superoxide dismutase
YPO3376	3764439	3765788	3764439	3765734	66	phosphopyruvate hydratase
YPO3377	3765815	3767467	3765815	3767452	25	CTP synthetase
YPO3378	3767664	3768512	3767664	3768506	7	nucleoside triphosphate pyrophosphohydrolase
YPO3380	3768708	3770951	3768708	3770942	24	GDP/GTP pyrophosphokinase
YPO3381	3771359	3774178	3771386	3774178	3	hybrid sensory histidine kinase BarA
YPO3382	3774353	3775810	3774353	3775798	42	serine endoprotease
YPO3383	3775996	3777528	3775996	3777516	6	deoxyguanosinetriphosphate triphosphohydrolase
YPO3384	3777780	3778511	3777810	3778511	10	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
YPO3385	3778433	3779353	3778511	3779353	1	vitamin B12-transporter protein BtuF
YPO3387	3780252	3780650	3780252	3780596	5	iron-sulfur cluster insertion protein ErpA
YPO3388	3780732	3782237	3780732	3782168	4	chloride channel protein
YPO3389	3782519	3783829	3782549	3783829	19	glutamate-1-semialdehyde aminotransferase
YPO3392	3787285	3788157	3787285	3788079	2	iron-hydroxamate transporter ATP-binding subunit
YPO3393	3788401	3790902	3788401	3790875	20	penicillin-binding protein 1b
YPO3394	3790984	3793560	3790984	3793542	4	ATP-dependent RNA helicase HrpB
YPO3396	3793869	3795011	3794274	3795011	5	sugar fermentation stimulation protein A
YPO3397	3795088	3795636	3795181	3795636	12	DnaK transcriptional regulator DksA
YPO3398	3795706	3796881	3795916	3796881	6	glutamyl-Q tRNA(Asp) synthetase
YPO3399	3796919	3798445	3796970	3798445	19	poly(A) polymerase I
YPO3400	3798372	3798932	3798453	3798932	2	2-amino-4-hydroxy-6-hydroxymethyldihydropteridin e pyrophosphokinase
YPO3401	3799051	3799998	3799198	3799998	1	3-methyl-2-oxobutanoate hydroxymethyltransferase
YPO3402	3800071	3800940	3800086	3800940	16	pantoate--beta-alanine ligase
YPO3403	3801330	3801731	3801351	3801731	2	aspartate alpha-decarboxylase
YPO3404	3801880	3803256	3801880	3803073	6	hypothetical protein YPO3404
YPO3406	3804167	3805108	3804167	3805093	6	putative ABC transporter, ATP-binding protein
YPO3407	3805056	3805991	3805329	3805991	11	putative carbonic anhydrase
YPO3408	3806145	3806696	3806145	3806681	6	hypoxanthine phosphoribosyltransferase
YPO3409	3806901	3808700	3806901	3808502	6	multicopper oxidase
YPO3411	3809196	3810173	3809283	3810173	15	spermidine synthase
YPO3412	3810245	3811045	3810251	3811045	10	S-adenosylmethionine decarboxylase
YPO3414	3812502	3812972	3812502	3812861	2	hypothetical protein YPO3414
YPO3415	3813160	3815796	3813160	3815757	94	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
YPO3417	3817028	3818461	3817028	3818455	83	dihydrolipoamide dehydrogenase
YPO3418	3818758	3820293	3818758	3820287	32	dihydrolipoamide acetyltransferase
YPO3419	3820301	3822979	3820301	3822964	87	pyruvate dehydrogenase subunit E1
YPO3420	3823160	3824023	3823160	3823924	5	transcriptional regulator PdhR
YPO3424	3828344	3829318	3828410	3829318	6	quinolinate phosphoribosyltransferase
YPO3428	3833139	3834185	3833139	3834182	27	guanosine 5'-monophosphate oxidoreductase
YPO3430	3834469	3835098	3834478	3835098	2	dephospho-CoA kinase
YPO3431	3835005	3835847	3835095	3835847	12	hypothetical protein YPO3431
YPO3439	3843663	3844769	3843663	3844739	4	hypothetical protein YPO3439
YPO3440	3844739	3845881	3844739	3845833	3	hypothetical protein YPO3440
YPO3441	3846098	3847624	3846113	3847624	29	leucyl aminopeptidase
YPO3442	3847730	3848224	3847775	3848224	1	DNA polymerase III subunit chi
YPO3443	3848225	3851134	3848237	3851134	48	valyl-tRNA synthetase
YPO3444	3851274	3851780	3851277	3851780	1	putative acetyltransferase
YPO3445	3852287	3852742	3852287	3852718	3	hypothetical protein YPO3445
YPO3446	3852909	3853937	3852930	3853937	2	ornithine carbamoyltransferase subunit I
YPO3447	3854244	3854753	3854244	3854702	6	hypothetical protein YPO3447
YPO3452	3858868	3859779	3858901	3859779	1	putative ABC transporter transporter, ATP-binding protein
YPO3453	3859748	3860482	3859781	3860482	2	putative ABC transporter, ATP-binding protein
YPO3454	3860886	3863054	3860916	3863054	14	anaerobic ribonucleoside triphosphate reductase
YPO3455	3863189	3863695	3863261	3863695	1	anaerobic ribonucleotide reductase-activating protein
YPO3466	3872272	3872991	3872272	3872910	1	hypothetical protein YPO3466
YPO3467	3873062	3873553	3873062	3873505	1	hypothetical protein YPO3467
YPO3472	3877641	3878981	3877641	3878954	1	putative sugar binding protein
YPO3473	3879494	3880738	3879512	3880738	1	hypothetical protein YPO3473
YPO3476	3883473	3884036	3883473	3883979	6	putative acetyltransferase
YPO3479	3884714	3885805	3884810	3885805	2	putative protease
YPO3482	3888244	3891372	3888244	3891369	1	multidrug efflux protein
YPO3483	3891373	3892539	3891373	3892533	1	multidrug efflux protein
YPO3484	3892960	3894096	3893041	3894096	1	hypothetical protein YPO3484
YPO3485	3894351	3894680	3894351	3894662	1	putative transcriptional regulatory protein
YPO3488	3895290	3897344	3895290	3897284	52	ATP-dependent RNA helicase DeaD
YPO3489	3897471	3898358	3897471	3898355	3	lipoprotein NlpI
YPO3490	3898480	3900696	3898480	3900597	52	polynucleotide phosphorylase/polyadenylase
YPO3493	3902305	3902619	3902305	3902574	10	30S ribosomal protein S15
YPO3494	3902696	3903682	3902696	3903670	9	tRNA pseudouridine synthase B
YPO3495	3903670	3904194	3903670	3904080	12	ribosome-binding factor A
YPO3496	3904146	3906821	3904146	3906800	65	translation initiation factor IF-2
YPO3497	3906825	3908333	3906825	3908312	38	transcription elongation factor NusA
YPO3498	3908334	3908837	3908334	3908786	1	hypothetical protein YPO3498
YPO3499	3909318	3909677	3909318	3909653	3	preprotein translocase subunit SecG
YPO3500	3909876	3911219	3909876	3911216	29	phosphoglucosamine mutase
YPO3501	3911226	3912080	3911226	3912059	8	dihydropteroate synthase
YPO3502	3912179	3914137	3912179	3914113	61	ATP-dependent metalloprotease
YPO3503	3914170	3914811	3914170	3914799	4	23S rRNA methyltransferase J
YPO3504	3914934	3915239	3914946	3915239	6	hypothetical protein YPO3504
YPO3505	3915367	3915846	3915367	3915843	9	transcription elongation factor GreA
YPO3506	3916065	3917549	3916101	3917549	4	D-alanyl-D-alanine carboxypeptidase/endopeptidase
YPO3508	3918163	3919281	3918214	3919281	1	sensor protein BasS/PmrB
YPO3509	3919376	3920548	3919376	3920548	15	GTPase ObgE
YPO3511	3921623	3921880	3921623	3921880	4	50S ribosomal protein L27
YPO3512	3921900	3922268	3921900	3922211	12	50S ribosomal protein L21
YPO3513	3922447	3923442	3922471	3923442	15	octaprenyl diphosphate synthase
YPO3516	3924779	3925741	3924779	3925717	75	malate dehydrogenase
YPO3517	3926178	3926651	3926181	3926651	3	arginine repressor
YPO3519	3927599	3928993	3927599	3928981	4	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-m e so-diaminopimelate ligase
YPO3520	3928984	3930165	3929152	3930165	18	fructose-1,6-bisphosphatase
YPO3521	3930353	3930892	3930365	3930892	18	inorganic pyrophosphatase
YPO3522	3931010	3931375	3931010	3931366	3	hypothetical protein YPO3522
YPO3523	3931369	3935289	3931369	3935286	15	hypothetical protein YPO3523
YPO3524	3935283	3937031	3935283	3937019	8	hypothetical protein YPO3524
YPO3525	3937264	3937932	3937294	3937932	3	methionine sulfoxide reductase A
YPO3526	3938207	3939541	3938210	3939541	7	hypothetical protein YPO3526
YPO3528	3940092	3940760	3940197	3940760	4	hypothetical protein YPO3528
YPO3529	3940763	3941518	3940763	3941506	9	adenosine-3'(2'),5'-bisphosphate nucleotidase
YPO3532	3944826	3945467	3944826	3945446	20	peptidyl-prolyl cis-trans isomerase
YPO3533	3945777	3946529	3945789	3946529	2	hypothetical protein YPO3533
YPO3534	3946657	3947124	3946669	3947124	1	hypothetical protein YPO3534
YPO3536	3947900	3948364	3947900	3948352	24	50S ribosomal protein L9
YPO3537	3948392	3948637	3948392	3948619	7	30S ribosomal protein S18
YPO3539	3948950	3949345	3948950	3949342	38	30S ribosomal protein S6
YPO3545	3953349	3954254	3953349	3954242	5	lysR-family transcriptional regulatory protein
YPO3547	3956145	3957065	3956145	3957044	9	putative tetrapyrrole methylase
YPO3548	3957011	3959080	3957107	3959080	17	hypothetical protein YPO3548
YPO3550	3959782	3960378	3959788	3960378	5	DnaA initiator-associating protein DiaA
YPO3551	3960344	3960964	3960389	3960964	18	hypothetical protein YPO3551
YPO3552	3961171	3961896	3961171	3961896	1	monofunctional biosynthetic peptidoglycan transglycosylase
YPO3553	3961893	3962558	3961893	3962546	4	isoprenoid biosynthesis protein with amidotransferase-like domain
YPO3555	3962788	3965142	3962788	3965124	14	aerobic respiration control sensor protein ArcB
YPO3557	3966936	3971600	3967134	3971600	8	glutamate synthase subunit alpha
YPO3558	3971601	3973028	3971610	3973028	2	glutamate synthase subunit beta
YPO3559	3973463	3973954	3973469	3973954	6	hypothetical protein YPO3559
YPO3560	3974107	3974652	3974107	3974622	8	ClpXP protease specificity-enhancing factor
YPO3561	3974628	3975287	3974628	3975269	29	stringent starvation protein A
YPO3562	3975643	3976092	3975643	3976035	22	30S ribosomal protein S9
YPO3563	3976050	3976493	3976050	3976478	25	50S ribosomal protein L13
YPO3565	3978086	3978547	3978143	3978547	12	cytochrome d ubiquinol oxidase subunit III
YPO3566	3978797	3980191	3978818	3980191	40	protease
YPO3568	3980878	3982080	3980992	3982080	2	serine endoprotease
YPO3569	3982261	3983544	3982261	3983523	13	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
YPO3570	3983677	3983946	3983677	3983940	2	BolA-like protein
YPO3571	3984078	3984389	3984078	3984380	4	putative anti-sigma B factor antagonist
YPO3572	3984416	3985039	3984416	3985039	10	hypothetical protein YPO3572
YPO3573	3985052	3985627	3985052	3985609	6	hypothetical protein YPO3573
YPO3574	3985614	3986432	3985614	3986396	1	hypothetical protein YPO3574
YPO3575	3986614	3987438	3986614	3987432	9	putative ABC transporter ATP-binding protein YrbF
YPO3577	3988689	3989768	3988782	3989768	7	D-arabinose 5-phosphate isomerase
YPO3579	3990526	3991140	3990577	3991140	2	hypothetical protein YPO3579
YPO3580	3991103	3991669	3991124	3991669	15	lipopolysaccharide transport periplasmic protein LptA
YPO3581	3991670	3992401	3991676	3992401	13	putative ABC transporter ATP-binding protein YhbG
YPO3582	3992454	3993896	3992463	3993896	5	RNA polymerase factor sigma-54
YPO3585	3994313	3994807	3994325	3994807	5	PTS IIA-like nitrogen-regulatory protein PtsN
YPO3586	3994981	3995967	3995113	3995967	13	hypothetical protein YPO3586
YPO3588	3996538	3997509	3996574	3997509	31	aspartate carbamoyltransferase catalytic subunit
YPO3589	3997449	3997985	3997521	3997985	5	aspartate carbamoyltransferase regulatory subunit
YPO3590	3998003	3998509	3998123	3998509	18	hypothetical protein YPO3590
YPO3605	4016701	4017360	4016827	4017360	1	hypothetical protein YPO3605
YPO3610	4024490	4024990	4024505	4024990	3	hypothetical protein YPO3610
YPO3612	4025613	4026119	4025613	4026020	2	putative transcriptional regulatory protein
YPO3617	4034737	4035657	4034737	4035636	6	hypothetical protein YPO3617
YPO3628	4045949	4046179	4045949	4046152	1	putative DNA-damage-inducible protein
YPO3629	4046588	4047961	4046606	4047961	3	putative xanthine/uracil permease
YPO3630	4048274	4049959	4048310	4049959	1	putative putative Na(+)/H(+) exchanger protein
YPO3631	4050177	4051481	4050177	4051364	1	hypothetical protein YPO3631
YPO3633	4053140	4054219	4053161	4054219	33	putative periplasmic binding protein
YPO3634	4054390	4055919	4054423	4055919	1	ABC transporter ATP binding protein
YPO3637	4057857	4059512	4057875	4059512	9	putative carbohydrate kinase
YPO3639	4060304	4061161	4060304	4061158	13	putative glutathione S-transferase YghU
YPO3641	4062862	4064079	4062862	4064037	1	hypothetical protein YPO3641
YPO3643	4065083	4065370	4065083	4065295	1	major cold shock protein Cspa2
YPO3646	4066300	4066782	4066300	4066767	7	outer membrane lipoprotein
YPO3647	4067192	4068055	4067228	4068055	2	hypothetical protein YPO3647
YPO3648	4068111	4069010	4068120	4069010	9	putative 2-hydroxy-3-oxopropionate reductase
YPO3649	4069146	4069583	4069188	4069583	3	putative gamma carboxymuconolactone decarboxylase
YPO3651	4071110	4071853	4071191	4071853	4	putative GntR-family transcriptional regulatory protein
YPO3652	4071892	4072395	4071919	4072395	2	hypothetical protein YPO3652
YPO3654	4073149	4073469	4073149	4073445	7	DNA-binding protein Fis
YPO3655	4073470	4074570	4073470	4074435	5	tRNA-dihydrouridine synthase B
YPO3656	4075024	4075980	4075024	4075905	2	ribosomal protein L11 methyltransferase
YPO3657	4075981	4077465	4075981	4077435	1	sodium/panthothenate symporter
YPO3658	4079025	4080416	4079025	4080374	26	acetyl-CoA carboxylase biotin carboxylase subunit
YPO3659	4080386	4080928	4080386	4080850	2	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
YPO3660	4081008	4081511	4081008	4081460	3	3-dehydroquinate dehydratase
YPO3662	4082343	4083647	4082343	4083443	14	putative sulfite oxidase subunit YedY
YPO3663	4083666	4084673	4083666	4084643	7	probable zinc-binding dehydrogenase
YPO3665	4087246	4088340	4087297	4088340	20	rod shape-determining protein MreB
YPO3666	4088541	4089539	4088544	4089539	4	rod shape-determining protein MreC
YPO3668	4089990	4090631	4090038	4090631	4	Maf-like protein
YPO3669	4090612	4092090	4090621	4092090	12	ribonuclease G
YPO3670	4092172	4096107	4092184	4096107	1	hypothetical protein YPO3670
YPO3671	4096098	4096973	4096104	4096973	26	putative carbon-nitrogen hydrolase
YPO3672	4096970	4098430	4096985	4098430	14	protease TldD
YPO3673	4098633	4101515	4098633	4101491	1	putative insecticidal toxin
YPO3676	4104904	4105317	4104904	4105305	1	putative phage-related protein
YPO3678	4105754	4110370	4105754	4110244	2	insecticidal toxin complex
YPO3681	4113934	4116438	4113934	4116435	3	putative insecticial toxin
YPO3683	4117798	4118712	4117798	4118709	1	putative DNA-binding transcriptional regulator
YPO3690	4124481	4124804	4124523	4124804	2	putative ribonuclease inhibitor
YPO3691	4124916	4125566	4124916	4125464	14	hypothetical protein YPO3691
YPO3692	4125579	4126985	4125645	4126985	14	peptidase PmbA
YPO3693	4127225	4127878	4127240	4127878	1	hypothetical protein YPO3693
YPO3694	4128059	4128472	4128086	4128472	2	putative cytochrome
YPO3695	4128696	4129172	4128696	4129106	2	nucleoside diphosphate kinase regulator
YPO3696	4129459	4131135	4129459	4131126	14	trehalose-6-phosphate hydrolase
YPO3697	4131221	4132705	4131221	4132636	2	trehalose(maltose)-specific PTS system components IIBC
YPO3698	4133047	4134033	4133047	4134000	2	trehalose repressor
YPO3699	4134234	4134731	4134234	4134710	12	hypothetical protein YPO3699
YPO3706	4139430	4140926	4139430	4140911	20	hypothetical protein YPO3706
YPO3707	4140979	4141494	4140979	4141476	5	hypothetical protein YPO3707
YPO3708	4141967	4142518	4142000	4142518	5	hypothetical protein YPO3708
