locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
143599	NP_403764.1	16120451	108	112977	112060	-	YPO0104	menA	1,4-dihydroxy-2-naphthoate octaprenyltransferase (NCBI ptt file)	COG1575	H	1,4-dihydroxy-2-naphthoate octaprenyltransferase	TIGR00751 1,4-dihydroxy-2-naphthoate octaprenyltransferase [menA]	Biosynthesis of cofactors, prosthetic groups, and carriers:Menaquinone and ubiquinone	GO:0009234,GO:0016021,GO:0004659	2.5.1.-	
143600	NP_403765.1	16120452	108	114544	113213	-	YPO0105	hslU	ATP-binding heat shock protein (NCBI ptt file)	COG1220	O	ATP-dependent protease HslVU (ClpYQ), ATPase subunit	TIGR00390 ATP-dependent protease HslVU, ATPase subunit [hslU]	Protein fate:Protein folding and stabilization	GO:0009376,GO:0005515,GO:0016887,GO:0005524,GO:0009377		
143601	NP_403766.1	16120453	108	115139	114615	-	YPO0106	hslV	heat shock protein (NCBI ptt file)	COG5405	O	ATP-dependent protease HslVU (ClpYQ), peptidase subunit	TIGR03692 ATP-dependent protease HslVU, peptidase subunit [hslV]	Protein fate:Degradation of proteins, peptides, and glycopeptides	GO:0006511,GO:0005839,GO:0004298	3.4.25.-	
143602	NP_403767.1	16120454	108	116084	115239	-	YPO0107	ftsN	cell division protein (NCBI ptt file)	COG3087	D	Cell division protein	TIGR02223 cell division protein FtsN [ftsN]	Cellular processes:Cell division			
143603	NP_403768.1	16120455	108	117178	116150	-	YPO0108	cytR	transcriptional repressor (NCBI ptt file)	COG1609	K	Transcriptional regulators			GO:0006355,GO:0005622,GO:0003700,GO:0008784	5.1.1.1	Alanine racemase.
143604	NP_403769.1	16120456	108	119729	117531	-	YPO0110	priA	primosomal protein n' (NCBI ptt file)	COG1198	L	Primosomal protein N' (replication factor Y) - superfamily II helicase	TIGR00595 primosomal protein N' [priA]	DNA metabolism:DNA replication, recombination, and repair	GO:0006260,GO:0003677,GO:0005524,GO:0008026	3.6.1.-	
143605	NP_403770.1	16120457	108	119972	120187	+	YPO0111	rpmE	50S ribosomal protein L31 (NCBI ptt file)	COG254	J	Ribosomal protein L31	TIGR00105 ribosomal protein L31 [rpmE]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
143606	NP_403771.1	16120458	108	121203	120748	-	YPO0112	YPO0112	conserved hypothetical protein (NCBI ptt file)	COG4682	S	Predicted membrane protein					
143607	NP_403772.1	16120459	108	121254	121415	+	YPO0113	YPO0113	hypothetical protein (NCBI ptt file)								
143608	NP_403773.1	16120460	108	121869	121552	-	YPO0114	metJ	transcriptional repressor protein (NCBI ptt file)	COG3060	KE	Transcriptional regulator of met regulon			GO:0006355,GO:0006555,GO:0003700		
2201032			108	122247	123406	+	YPO0115	metB									
143609	NP_403774.1	16120461	108	123409	125844	+	YPO0116	metL	bifunctional aspartokinase/homoserine dehydrogenase II (NCBI ptt file)	COG527	E	Aspartokinases	TIGR00657 aspartate kinase	Amino acid biosynthesis:Aspartate family	GO:0009067,GO:0004072,GO:0004412	2.7.2.4	Aspartate kinase.
143610	NP_403775.1	16120462	108	126077	126961	+	YPO0117	metF	5,10-methylenetetrahydrofolate reductase (NCBI ptt file)	COG685	E	5,10-methylenetetrahydrofolate reductase	TIGR00676 5,10-methylenetetrahydrofolate reductase [metF]	Amino acid biosynthesis:Aspartate family	GO:0009086,GO:0004489	1.5.1.20,1.7.99.5	Methylenetetrahydrofolate reductase (NAD(P)H).,Transferred entry: 1.5.1.20.
143611	NP_403776.1	16120463	108	127924	127139	-	YPO0118	YPO0118	transposase for insertion sequence IS1661 (NCBI ptt file)	COG2801	L	Transposase and inactivated derivatives			GO:0015074,GO:0003677		
143612	NP_403777.1	16120464	108	128493	127978	-	YPO0119	YPO0119	insertion element DNA-binding protein (NCBI ptt file)	COG2963	L	Transposase and inactivated derivatives			GO:0043565		
143613	NP_403778.1	16120465	108	129444	128686	-	YPO0120	glpR	glycerol-3-phosphate repressor protein (NCBI ptt file)	COG1349	KG	Transcriptional regulators of sugar metabolism			GO:0006355,GO:0006084,GO:0005622,GO:0003700,GO:0003824		
143614	NP_403779.1	16120466	108	130315	129479	-	YPO0121	YPO0121	probable membrane protein (NCBI ptt file)	COG705	R	Uncharacterized membrane protein (homolog of Drosophila rhomboid)			GO:0016021	3.4.21.-	
143615	NP_403780.2	161486894	108	130662	130333	-	YPO0122	glpE	thiosulfate sulfurtransferase (RefSeq)	COG607	P	Rhodanese-related sulfurtransferase			GO:0004792	2.8.1.1	Thiosulfate sulfurtransferase.
143616	NP_403781.1	16120468	108	133748	131037	-	YPO0123	malT	maltose regulon positive regulatory protein (NCBI ptt file)	COG2909	K	ATP-dependent transcriptional regulator			GO:0006355,GO:0005622,GO:0003700,GO:0043565		
2201033			108	134066	136470	+	YPO0124	malP									
143617	NP_403782.1	16120469	108	136483	138579	+	YPO0126	malP	4-alpha-glucanotransferase (NCBI ptt file)	COG1640	G	4-alpha-glucanotransferase	TIGR00217 4-alpha-glucanotransferase [malQ]	Energy metabolism:Biosynthesis and degradation of polysaccharides	GO:0043169		
143618	NP_403783.1	16120470	108	139483	138908	-	YPO0127	YPO0127	conserved hypothetical protein (NCBI ptt file)	COG316	S	Uncharacterized conserved protein	TIGR03341 IscR-regulated protein YhgI [yhgI]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other	GO:0016226,GO:0005506,GO:0051536		
143619	NP_403784.1	16120471	108	140244	139543	-	YPO0128	YPO0128	conserved hypothetical protein (NCBI ptt file)	COG1040	R	Predicted amidophosphoribosyltransferases			GO:0009116		
143620	NP_403785.1	16120472	108	140331	141107	+	YPO0129	bioH	putative biotin biosynthesis protein (NCBI ptt file)	COG596	R	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	TIGR01738 putative pimeloyl-BioC--CoA transferase BioH [bioH]	Biosynthesis of cofactors, prosthetic groups, and carriers:Biotin	GO:0009102		
143621	NP_403786.1	16120473	108	141277	141546	+	YPO0130	YPO0130	putative exported protein (NCBI ptt file)								
143622	NP_403787.1	16120474	108	141941	141684	-	YPO0131	YPO0131	conserved hypothetical protein (NCBI ptt file)								
143623	NP_403788.1	16120475	108	144292	141977	-	YPO0132	feoB	ferrous iron transport protein B (NCBI ptt file)	COG370	P	Fe2+ transport system protein B	TIGR00231 small GTP-binding protein domain,TIGR00437 ferrous iron transport protein B [feoB]	Transport and binding proteins:Cations and iron carrying compounds	GO:0015684,GO:0009276,GO:0005622,GO:0016021,GO:0001882,GO:0003924,GO:0015093,GO:0005525		
143624	NP_403789.1	16120476	108	144611	144384	-	YPO0133	feoA	hypothetical ferrous iron transport protein A (NCBI ptt file)	COG1918	P	Fe2+ transport system protein A			GO:0005506		
143625	NP_403790.1	16120477	108	147510	145135	-	YPO0134	YPO0134	conserved hypothetical protein (NCBI ptt file)	COG2183	K	Transcriptional accessory protein			GO:0006139,GO:0003723,GO:0016788		
143626	NP_403791.1	16120478	108	148044	148559	+	YPO0135	greB	transcription elongation factor (NCBI ptt file)	COG782	K	Transcription elongation factor	TIGR01461 transcription elongation factor GreB [greB]	Transcription:Transcription factors	GO:0006355,GO:0003677,GO:0003711		
143627	NP_403792.1	16120479	108	148695	149414	+	YPO0136	ompR	transcriptional regulatory protein (NCBI ptt file)	COG745	TK	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain			GO:0000160,GO:0006355,GO:0000156,GO:0003677		
143628	NP_403793.1	16120480	108	149411	150763	+	YPO0137	envZ	osmolarity sensor protein (NCBI ptt file)	COG2972	T	Predicted signal transduction protein with a C-terminal ATPase domain			GO:0018106,GO:0007165,GO:0016020,GO:0000155,GO:0005524	2.7.13.3	Histidine kinase.
143629	NP_403794.1	16120481	108	152517	150898	-	YPO0138	pckA	phosphoenolpyruvate carboxykinase [ATP] (NCBI ptt file)	COG1866	C	Phosphoenolpyruvate carboxykinase (ATP)	TIGR00224 phosphoenolpyruvate carboxykinase (ATP) [pckA]	Energy metabolism:Glycolysis/gluconeogenesis	GO:0006094,GO:0004612,GO:0005524	4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP).
143630	NP_403795.1	16120482	108	153595	152714	-	YPO0139	hslO	heat-shock chaperonin (NCBI ptt file)	COG1281	O	Disulfide bond chaperones of the HSP33 family			GO:0006457,GO:0005737,GO:0051082		
143631	NP_403796.1	16120483	108	154165	153758	-	YPO0140	hslR	heat shock protein 15 (NCBI ptt file)	COG1188	J	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)			GO:0003723		
143632	NP_403797.1	16120484	108	154874	154194	-	YPO0141	YPO0141	conserved hypothetical protein (NCBI ptt file)	COG1011	R	Predicted hydrolase (HAD superfamily)	TIGR01509 HAD hydrolase, family IA, variant 3	Unknown function:Enzymes of unknown specificity	GO:0008152,GO:0016787		
143633	NP_403798.1	16120485	108	157165	155018	-	YPO0142	YPO0142	putative membrane protein (NCBI ptt file)						GO:0009276,GO:0016021		
143634	NP_403799.1	16120486	108	157445	157639	+	YPO0143	YPO0143	hypothetical protein (NCBI ptt file)								
143635	NP_403800.1	16120487	108	157752	158297	+	YPO0144	YPO0144	putative hydrolase (NCBI ptt file)						GO:0016787	3.6.1.-	
143636	YP_002345231.1	218927356	108	160988	158433	-	YPO0145	mrcA	peptidoglycan synthetase (RefSeq)	COG5009	M	Membrane carboxypeptidase/penicillin-binding protein	TIGR02074 penicillin-binding protein, 1A family	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0046677,GO:0009252,GO:0009274,GO:0008233,GO:0016763,GO:0008658	2.4.2.-,2.4.1.-,3.4.-.-	,,
143637	NP_403802.1	16120489	108	161063	162004	+	YPO0146	YPO0146	hypothetical protein (NCBI ptt file)								
143638	NP_403803.1	16120490	108	162004	162609	+	YPO0147	YPO0147	putative membrane protein (NCBI ptt file)	COG3166	NU	Tfp pilus assembly protein PilN					
143639	NP_403804.1	16120491	108	162602	163183	+	YPO0148	YPO0148	putative membrane protein (NCBI ptt file)						GO:0006955,GO:0016020,GO:0005164		
143640	NP_403805.1	16120492	108	163209	163577	+	YPO0149	YPO0149	putative membrane protein (NCBI ptt file)								
143641	NP_403806.1	16120493	108	164004	165128	+	YPO0150	YPO0150	putative membrane transport protein (NCBI ptt file)				TIGR02515 type IV pilus secretin PilQ [pilQ]	Cell envelope:Surface structures	GO:0009297,GO:0009306,GO:0016020		
143642	NP_403807.1	16120494	108	165477	165998	+	YPO0151	aroK	shikimate kinase I (NCBI ptt file)	COG703	E	Shikimate kinase			GO:0004765,GO:0005524	2.7.1.71	Shikimate kinase.
143643	NP_403808.1	16120495	108	166055	167143	+	YPO0152	aroB	3-dehydroquinate synthase (NCBI ptt file)	COG337	E	3-dehydroquinate synthetase	TIGR01357 3-dehydroquinate synthase [aroB]	Amino acid biosynthesis:Aromatic amino acid family	GO:0009073,GO:0003856	4.2.3.4	3-dehydroquinate synthase.
143644	NP_403809.1	16120496	108	167397	168386	+	YPO0153	YPO0153	conserved hypothetical membrane protein (NCBI ptt file)	COG3266	S	Uncharacterized protein conserved in bacteria					
143645	NP_403810.1	16120497	108	168470	169285	+	YPO0154	dam	DNA adenine methylase (NCBI ptt file)	COG338	L	Site-specific DNA methylase	TIGR00571 DNA adenine methylase [dam]	DNA metabolism:DNA replication, recombination, and repair	GO:0006306,GO:0003676,GO:0003677,GO:0009007	2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).
143646	NP_403811.1	16120498	108	169588	170265	+	YPO0155	rpe	ribulose-phosphate 3-epimerase (NCBI ptt file)	COG36	G	Pentose-5-phosphate-3-epimerase	TIGR01163 ribulose-phosphate 3-epimerase [rpe]	Energy metabolism:Pentose phosphate pathway	GO:0005975,GO:0004750	5.1.3.1	Ribulose-phosphate 3-epimerase.
143647	NP_403812.1	16120499	108	170258	170956	+	YPO0156	gph	phosphoglycolate phosphatase (NCBI ptt file)	COG546	R	Predicted phosphatases	TIGR01449 phosphoglycolate phosphatase, bacterial [gph],TIGR01509 HAD hydrolase, family IA, variant 3,TIGR01549 HAD hydrolase, family IA, variant 1	Energy metabolism:Sugars	GO:0008152,GO:0008967	3.1.3.18	Phosphoglycolate phosphatase.
143648	NP_403813.1	16120500	108	170958	171998	+	YPO0157	trpS	tryptophanyl-tRNA synthetase (NCBI ptt file)	COG180	J	Tryptophanyl-tRNA synthetase	TIGR00233 tryptophan--tRNA ligase [trpS]	Protein synthesis:tRNA aminoacylation	GO:0006436,GO:0005737,GO:0004830,GO:0005524	6.1.1.2	Tryptophan--tRNA ligase.
143649	NP_403814.1	16120501	108	173565	172153	-	YPO0158	cysG	siroheme synthase (NCBI ptt file)	COG7	H	Uroporphyrinogen-III methylase	TIGR01469 uroporphyrinogen-III C-methyltransferase [cobA],TIGR01470 siroheme synthase, N-terminal domain	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0006779,GO:0004851	2.1.1.107	Uroporphyrinogen-III C-methyltransferase.
143650	NP_403815.1	16120502	108	174459	173653	-	YPO0159	nirC	putative nitrite transporter (NCBI ptt file)	COG2116	P	Formate/nitrite family of transporters	TIGR00790 formate/nitrite transporter [fnt]	Transport and binding proteins:Anions	GO:0006810,GO:0016020,GO:0005215		
143651	NP_403816.1	16120503	108	174988	174662	-	YPO0160	nirD	nitrite reductase [NAD (NCBI ptt file)	COG2146	PR	Ferredoxin subunits of nitrite reductase and ring-hydroxylating dioxygenases	TIGR02378 nitrite reductase [NAD(P)H], small subunit [nirD]	Central intermediary metabolism:Nitrogen metabolism	GO:0006118,GO:0008942	1.7.1.4	Nitrite reductase (NAD(P)H).
143652	NP_403817.1	16120504	108	177531	174985	-	YPO0161	nirB	nitrite reductase (NCBI ptt file)	COG1251	C	NAD(P)H-nitrite reductase	TIGR02374 nitrite reductase [NAD(P)H], large subunit [nirB]	Central intermediary metabolism:Nitrogen metabolism	GO:0006118,GO:0042128,GO:0050660,GO:0008942,GO:0050661,GO:0020037,GO:0051536	1.7.1.4	Nitrite reductase (NAD(P)H).
143653	NP_403818.1	16120505	108	177841	179151	+	YPO0162	codA	cytosine deaminase (NCBI ptt file)	COG402	FR	Cytosine deaminase and related metal-dependent hydrolases			GO:0004131	3.5.4.1	Cytosine deaminase.
143654	NP_403819.1	16120506	108	180420	179236	-	YPO0163	YPO0163	conserved integral membrane protein (NCBI ptt file)	COG2814	G	Arabinose efflux permease			GO:0006810,GO:0016021,GO:0005215		
143655	NP_403820.1	16120507	108	180906	182966	+	YPO0164	YPO0164	putative membrane receptor protein (NCBI ptt file)	COG1629	P	Outer membrane receptor proteins, mostly Fe transport	TIGR01778 TonB-dependent copper receptor	Transport and binding proteins:Porins	GO:0006810,GO:0016020,GO:0004872,GO:0005215		
143656	NP_403821.1	16120508	108	184053	183067	-	YPO0165	YPO0165	LacI-family transcriptional regulator (NCBI ptt file)	COG1609	K	Transcriptional regulators			GO:0006355,GO:0005622,GO:0003700,GO:0043565,GO:0008784	5.1.1.1	Alanine racemase.
143657	NP_403822.1	16120509	108	185615	184302	-	YPO0166	YPO0166	putative glycosyl hydrolase (NCBI ptt file)	COG1486	G	Alpha-galactosidases/6-phospho-beta-glucosidases, family 4 of glycosyl hydrolases			GO:0005975,GO:0008706	3.2.1.86	6-phospho-beta-glucosidase.
143658	NP_403823.1	16120510	108	186131	186700	+	YPO0167	ppiA	peptidyl-prolyl cis-trans isomerase A (NCBI ptt file)	COG652	O	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family			GO:0006457,GO:0003755,GO:0042027,GO:0004600,GO:0030051	5.2.1.8	Peptidylprolyl isomerase.
143659	NP_403824.1	16120511	108	187026	188567	+	YPO0168	YPO0168	conserved hypothetical protein (NCBI ptt file)	COG433	R	Predicted ATPase			GO:0000166,GO:0017111		
143660	NP_403825.1	16120512	108	188810	189385	+	YPO0169	pabA	para-aminobenzoate synthase glutamine amidotransferase component II (NCBI ptt file)	COG512	EH	Anthranilate/para-aminobenzoate synthases component II	TIGR00566 glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase		GO:0006541,GO:0009058,GO:0004049,GO:0016874		
2201034			108	189518	192694	+	YPO0170	argD									
143661	NP_403826.1	16120513	108	190137	191159	+	YPO0171	YPO0171	transposase for insertion sequence IS100 (NCBI ptt file)	COG4584	L	Transposase and inactivated derivatives			GO:0006310,GO:0015074,GO:0000150,GO:0003677		
143662	NP_403827.1	16120514	108	191156	191938	+	YPO0172	YPO0172	insertion sequence IS100, ATP-binding protein (NCBI ptt file)	COG1484	L	DNA replication protein			GO:0005524,GO:0017111		
143663	NP_403828.1	16120515	108	195040	192920	-	YPO0174	YPO0174	putative membrane protein (NCBI ptt file)	COG1289	S	Predicted membrane protein	TIGR01667 integral membrane protein, YccS/YhfK family				
143664	NP_403829.1	16120516	108	195758	195126	-	YPO0175	crp	cAMP-regulatory protein (NCBI ptt file)	COG664	T	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases			GO:0006355,GO:0005622,GO:0003700	2.7.1.-	
143665	NP_403830.1	16120517	108	196094	196501	+	YPO0176	YPO0176	conserved hypothetical protein (NCBI ptt file)	COG1765	O	Predicted redox protein, regulator of disulfide bond formation			GO:0006950		
143666	NP_403831.1	16120518	108	196573	197004	+	YPO0177	YPO0177	putative membrane protein (NCBI ptt file)								
143667	NP_403832.1	16120519	108	198051	197182	-	YPO0178	prk	phosphoribulokinase 1 (NCBI ptt file)	COG3954	C	Phosphoribulokinase			GO:0005975,GO:0009058,GO:0005524,GO:0008974	2.7.1.19	Phosphoribulokinase.
143668	NP_403833.1	16120520	108	198436	198200	-	YPO0179	YPO0179	conserved hypothetical protein (NCBI ptt file)	COG3089	S	Uncharacterized protein conserved in bacteria					
143669	NP_403834.1	16120521	108	199413	198433	-	YPO0180	YPO0180	conserved hypothetical protein (NCBI ptt file)	COG429	R	Predicted hydrolase of the alpha/beta-hydrolase fold					
143670	NP_403835.1	16120522	108	199515	200117	+	YPO0181	YPO0181	putative ABC-transport protein (NCBI ptt file)	COG1280	E	Putative threonine efflux protein			GO:0006865,GO:0016020,GO:0005524,GO:0016887		
143671	NP_403836.1	16120523	108	200320	201381	+	YPO0182	tauA	putative taurine-binding periplasmic protein precursor (NCBI ptt file)	COG4521	P	ABC-type taurine transport system, periplasmic component	TIGR01729 taurine ABC transporter, periplasmic binding protein [tauA]		GO:0006810,GO:0030288,GO:0005215,GO:0005488		
143672	NP_403837.1	16120524	108	201390	202157	+	YPO0183	tauB	putative taurine transport ATP-binding protein (NCBI ptt file)	COG4525	P	ABC-type taurine transport system, ATPase component			GO:0006810,GO:0005524,GO:0016887		
143673	NP_403838.1	16120525	108	202154	203008	+	YPO0184	tauC	putative taurine transport system permease protein (NCBI ptt file)	COG600	P	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component			GO:0006810,GO:0016020,GO:0005215		
143674	NP_403839.1	16120526	108	203005	203853	+	YPO0185	tauD	putative taurine dioxygenase (NCBI ptt file)	COG2175	Q	Probable taurine catabolism dioxygenase					
143675	NP_403840.1	16120527	108	204846	203866	-	YPO0186	YPO0186	putative sugar transferase (NCBI ptt file)	COG859	M	ADP-heptose:LPS heptosyltransferase			GO:0008152,GO:0016740		
143676	NP_403841.1	16120528	108	205928	204939	-	YPO0187	YPO0187	putative glycosyl transferase (NCBI ptt file)	COG1216	R	Predicted glycosyltransferases					
2201035			108	207981	206063	-	YPO0188	YPO0188									
143677	NP_403842.1	16120529	108	208229	208780	+	YPO0190	YPO0190	conserved hypothetical protein (NCBI ptt file)	COG2249	R	Putative NADPH-quinone reductase (modulator of drug activity B)			GO:0006118,GO:0016491,GO:0050662	1.6.99.-	
143678	NP_403843.1	16120530	108	208784	210592	+	YPO0191	kefB	probable potassium-efflux system protein (NCBI ptt file)	COG475	P	Kef-type K+ transport systems, membrane components	TIGR00932 transporter, monovalent cation:proton antiporter-2 (CPA2) family	Transport and binding proteins:Cations and iron carrying compounds	GO:0006813,GO:0006885,GO:0016021,GO:0015299		
